trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
Bankkaufmann,http://twitter.com/search?q=Bankkaufmann,Bankkaufmann,,2021-09-04 12:15:49.857527,Germany
Wahlkampf,http://twitter.com/search?q=Wahlkampf,Wahlkampf,,2021-09-04 12:15:49.857527,Germany
Beyoncé,http://twitter.com/search?q=Beyonc%C3%A9,Beyonc%C3%A9,152687.0,2021-09-04 12:15:49.857527,Germany
Journalist,http://twitter.com/search?q=Journalist,Journalist,48367.0,2021-09-04 12:15:49.857527,Germany
guten morgen chris,http://twitter.com/search?q=%22guten+morgen+chris%22,%22guten+morgen+chris%22,,2021-09-04 12:15:49.857527,Germany
Parteiprogrammen,http://twitter.com/search?q=Parteiprogrammen,Parteiprogrammen,,2021-09-04 12:15:49.857527,Germany
#PramodBhagat,http://twitter.com/search?q=%23PramodBhagat,%23PramodBhagat,,2021-09-04 12:15:49.857527,India
#Parabadminton,http://twitter.com/search?q=%23Parabadminton,%23Parabadminton,45656.0,2021-09-04 12:15:49.857527,India
#TyagiSir,http://twitter.com/search?q=%23TyagiSir,%23TyagiSir,,2021-09-04 12:15:49.857527,India
#Gold,http://twitter.com/search?q=%23Gold,%23Gold,56878.0,2021-09-04 12:15:49.857527,India
#MereNitish,http://twitter.com/search?q=%23MereNitish,%23MereNitish,,2021-09-04 12:15:49.857527,India
ARMY TMA DOMINATION,http://twitter.com/search?q=%22ARMY+TMA+DOMINATION%22,%22ARMY+TMA+DOMINATION%22,193517.0,2021-09-04 12:15:49.857527,India
Men's Singles SL3,http://twitter.com/search?q=%22Men%27s+Singles+SL3%22,%22Men%27s+Singles+SL3%22,11235.0,2021-09-04 12:15:49.857527,India
Delay In SSR Justice,http://twitter.com/search?q=%22Delay+In+SSR+Justice%22,%22Delay+In+SSR+Justice%22,81235.0,2021-09-04 12:15:49.857527,India
प्रमोद भगत,http://twitter.com/search?q=%22%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%A6+%E0%A4%AD%E0%A4%97%E0%A4%A4%22,%22%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%A6+%E0%A4%AD%E0%A4%97%E0%A4%A4%22,,2021-09-04 12:15:49.857527,India
Daniel Bethell,http://twitter.com/search?q=%22Daniel+Bethell%22,%22Daniel+Bethell%22,,2021-09-04 12:15:49.857527,India
TENNIS PRINCE JIN,http://twitter.com/search?q=%22TENNIS+PRINCE+JIN%22,%22TENNIS+PRINCE+JIN%22,23052.0,2021-09-04 12:15:49.857527,India
Jurassic Park,http://twitter.com/search?q=%22Jurassic+Park%22,%22Jurassic+Park%22,,2021-09-04 12:15:49.857527,India
Scrutinize Vaze 4 SSR Disha,http://twitter.com/search?q=%22Scrutinize+Vaze+4+SSR+Disha%22,%22Scrutinize+Vaze+4+SSR+Disha%22,80840.0,2021-09-04 12:15:49.857527,India
MPPH OUT NOW,http://twitter.com/search?q=%22MPPH+OUT+NOW%22,%22MPPH+OUT+NOW%22,,2021-09-04 12:15:49.857527,India
सलीम दुर्रानी,http://twitter.com/search?q=%22%E0%A4%B8%E0%A4%B2%E0%A5%80%E0%A4%AE+%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80%22,%22%E0%A4%B8%E0%A4%B2%E0%A5%80%E0%A4%AE+%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80%22,,2021-09-04 12:15:49.857527,India
Rory Burns,http://twitter.com/search?q=%22Rory+Burns%22,%22Rory+Burns%22,,2021-09-04 12:15:49.857527,India
Namaz,http://twitter.com/search?q=Namaz,Namaz,11897.0,2021-09-04 12:15:49.857527,India
Hathway,http://twitter.com/search?q=Hathway,Hathway,26732.0,2021-09-04 12:15:49.857527,India
Min Yoongi,http://twitter.com/search?q=%22Min+Yoongi%22,%22Min+Yoongi%22,30117.0,2021-09-04 12:15:49.857527,India
Praying,http://twitter.com/search?q=Praying,Praying,72616.0,2021-09-04 12:15:49.857527,India
PM Narendra Modi,http://twitter.com/search?q=%22PM+Narendra+Modi%22,%22PM+Narendra+Modi%22,,2021-09-04 12:15:49.857527,India
sehun,http://twitter.com/search?q=sehun,sehun,200169.0,2021-09-04 12:15:49.857527,India
National Anthem,http://twitter.com/search?q=%22National+Anthem%22,%22National+Anthem%22,11552.0,2021-09-04 12:15:49.857527,India
Koeman,http://twitter.com/search?q=Koeman,Koeman,39339.0,2021-09-04 12:15:49.857527,India
Laxman,http://twitter.com/search?q=Laxman,Laxman,,2021-09-04 12:15:49.857527,India
#ManojSarkar,http://twitter.com/search?q=%23ManojSarkar,%23ManojSarkar,,2021-09-04 12:15:49.857527,India
#Paralympics,http://twitter.com/search?q=%23Paralympics,%23Paralympics,302642.0,2021-09-04 12:15:49.857527,India
#पीएम_मोदी_चुप्पी_तोड़ो,http://twitter.com/search?q=%23%E0%A4%AA%E0%A5%80%E0%A4%8F%E0%A4%AE_%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80_%E0%A4%9A%E0%A5%81%E0%A4%AA%E0%A5%8D%E0%A4%AA%E0%A5%80_%E0%A4%A4%E0%A5%8B%E0%A4%A1%E0%A4%BC%E0%A5%8B,%23%E0%A4%AA%E0%A5%80%E0%A4%8F%E0%A4%AE_%E0%A4%AE%E0%A5%8B%E0%A4%A6%E0%A5%80_%E0%A4%9A%E0%A5%81%E0%A4%AA%E0%A5%8D%E0%A4%AA%E0%A5%80_%E0%A4%A4%E0%A5%8B%E0%A4%A1%E0%A4%BC%E0%A5%8B,25814.0,2021-09-04 12:15:49.857527,India
#Praise4Para,http://twitter.com/search?q=%23Praise4Para,%23Praise4Para,67698.0,2021-09-04 12:15:49.857527,India
#Cheer4India,http://twitter.com/search?q=%23Cheer4India,%23Cheer4India,34724.0,2021-09-04 12:15:49.857527,India
#KLRahul,http://twitter.com/search?q=%23KLRahul,%23KLRahul,,2021-09-04 12:15:49.857527,India
#JusticeForRabiya,http://twitter.com/search?q=%23JusticeForRabiya,%23JusticeForRabiya,12735.0,2021-09-04 12:15:49.857527,India
#TeachersDay,http://twitter.com/search?q=%23TeachersDay,%23TeachersDay,,2021-09-04 12:15:49.857527,India
#HappinessFormula,http://twitter.com/search?q=%23HappinessFormula,%23HappinessFormula,,2021-09-04 12:15:49.857527,India
#JohnCena,http://twitter.com/search?q=%23JohnCena,%23JohnCena,,2021-09-04 12:15:49.857527,India
#HutLovers,http://twitter.com/search?q=%23HutLovers,%23HutLovers,,2021-09-04 12:15:49.857527,India
#Thalapathy66,http://twitter.com/search?q=%23Thalapathy66,%23Thalapathy66,13715.0,2021-09-04 12:15:49.857527,India
#Bronze,http://twitter.com/search?q=%23Bronze,%23Bronze,19076.0,2021-09-04 12:15:49.857527,India
#DearLili,http://twitter.com/search?q=%23DearLili,%23DearLili,12207.0,2021-09-04 12:15:49.857527,India
#PerVachaalum,http://twitter.com/search?q=%23PerVachaalum,%23PerVachaalum,,2021-09-04 12:15:49.857527,India
#IStandWithNDTV,http://twitter.com/search?q=%23IStandWithNDTV,%23IStandWithNDTV,,2021-09-04 12:15:49.857527,India
#AwayFromHome,http://twitter.com/search?q=%23AwayFromHome,%23AwayFromHome,25867.0,2021-09-04 12:15:49.857527,India
#ManishNarwal,http://twitter.com/search?q=%23ManishNarwal,%23ManishNarwal,14743.0,2021-09-04 12:15:49.857527,India
#MamataBanerjee,http://twitter.com/search?q=%23MamataBanerjee,%23MamataBanerjee,,2021-09-04 12:15:49.857527,India
#राबिया_के_कातिलों_को_फांसी_दो,http://twitter.com/search?q=%23%E0%A4%B0%E0%A4%BE%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%95%E0%A5%87_%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%B2%E0%A5%8B%E0%A4%82_%E0%A4%95%E0%A5%8B_%E0%A4%AB%E0%A4%BE%E0%A4%82%E0%A4%B8%E0%A5%80_%E0%A4%A6%E0%A5%8B,%23%E0%A4%B0%E0%A4%BE%E0%A4%AC%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%95%E0%A5%87_%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%B2%E0%A5%8B%E0%A4%82_%E0%A4%95%E0%A5%8B_%E0%A4%AB%E0%A4%BE%E0%A4%82%E0%A4%B8%E0%A5%80_%E0%A4%A6%E0%A5%8B,19106.0,2021-09-04 12:15:49.857527,India
#आरएसएस_देश_की_शान,http://twitter.com/search?q=%23%E0%A4%86%E0%A4%B0%E0%A4%8F%E0%A4%B8%E0%A4%8F%E0%A4%B8_%E0%A4%A6%E0%A5%87%E0%A4%B6_%E0%A4%95%E0%A5%80_%E0%A4%B6%E0%A4%BE%E0%A4%A8,%23%E0%A4%86%E0%A4%B0%E0%A4%8F%E0%A4%B8%E0%A4%8F%E0%A4%B8_%E0%A4%A6%E0%A5%87%E0%A4%B6_%E0%A4%95%E0%A5%80_%E0%A4%B6%E0%A4%BE%E0%A4%A8,61655.0,2021-09-04 12:15:49.857527,India
#CheerForPara,http://twitter.com/search?q=%23CheerForPara,%23CheerForPara,,2021-09-04 12:15:49.857527,India
#WorldBeardDay,http://twitter.com/search?q=%23WorldBeardDay,%23WorldBeardDay,,2021-09-04 12:15:49.857527,India
#Bhabanipur,http://twitter.com/search?q=%23Bhabanipur,%23Bhabanipur,,2021-09-04 12:15:49.857527,India
#NoKraShaNoKasam2,http://twitter.com/search?q=%23NoKraShaNoKasam2,%23NoKraShaNoKasam2,12244.0,2021-09-04 12:15:49.857527,India
Rolex,http://twitter.com/search?q=Rolex,Rolex,22164.0,2021-09-04 12:15:49.857527,Italy
#LCDP5,http://twitter.com/search?q=%23LCDP5,%23LCDP5,152992.0,2021-09-04 12:15:49.857527,Italy
#Venezia78,http://twitter.com/search?q=%23Venezia78,%23Venezia78,62479.0,2021-09-04 12:15:49.857527,Italy
#4Settembre,http://twitter.com/search?q=%234Settembre,%234Settembre,,2021-09-04 12:15:49.857527,Italy
#OBBLIGO_vaccinale,http://twitter.com/search?q=%23OBBLIGO_vaccinale,%23OBBLIGO_vaccinale,,2021-09-04 12:15:49.857527,Italy
#BakeOffItalia,http://twitter.com/search?q=%23BakeOffItalia,%23BakeOffItalia,,2021-09-04 12:15:49.857527,Italy
Kessie,http://twitter.com/search?q=Kessie,Kessie,,2021-09-04 12:15:49.857527,Italy
Zendaya,http://twitter.com/search?q=Zendaya,Zendaya,128891.0,2021-09-04 12:15:49.857527,Italy
Draghi,http://twitter.com/search?q=Draghi,Draghi,21979.0,2021-09-04 12:15:49.857527,Italy
Audemars Piguet,http://twitter.com/search?q=%22Audemars+Piguet%22,%22Audemars+Piguet%22,,2021-09-04 12:15:49.857527,Italy
calenda,http://twitter.com/search?q=calenda,calenda,,2021-09-04 12:15:49.857527,Italy
Marattin,http://twitter.com/search?q=Marattin,Marattin,,2021-09-04 12:15:49.857527,Italy
Dakota Johnson,http://twitter.com/search?q=%22Dakota+Johnson%22,%22Dakota+Johnson%22,16060.0,2021-09-04 12:15:49.857527,Italy
Jaguar,http://twitter.com/search?q=Jaguar,Jaguar,,2021-09-04 12:15:49.857527,Italy
Collevecchio,http://twitter.com/search?q=Collevecchio,Collevecchio,,2021-09-04 12:15:49.857527,Italy
Matt Smith,http://twitter.com/search?q=%22Matt+Smith%22,%22Matt+Smith%22,,2021-09-04 12:15:49.857527,Italy
santori,http://twitter.com/search?q=santori,santori,,2021-09-04 12:15:49.857527,Italy
Zappacosta,http://twitter.com/search?q=Zappacosta,Zappacosta,,2021-09-04 12:15:49.857527,Italy
Anya Taylor-Joy,http://twitter.com/search?q=%22Anya+Taylor-Joy%22,%22Anya+Taylor-Joy%22,,2021-09-04 12:15:49.857527,Italy
Milan,http://twitter.com/search?q=Milan,Milan,32226.0,2021-09-04 12:15:49.857527,Italy
buon sabato,http://twitter.com/search?q=%22buon+sabato%22,%22buon+sabato%22,,2021-09-04 12:15:49.857527,Italy
Cingolani,http://twitter.com/search?q=Cingolani,Cingolani,,2021-09-04 12:15:49.857527,Italy
Benigni,http://twitter.com/search?q=Benigni,Benigni,,2021-09-04 12:15:49.857527,Italy
Arturito,http://twitter.com/search?q=Arturito,Arturito,24996.0,2021-09-04 12:15:49.857527,Italy
Brooke,http://twitter.com/search?q=Brooke,Brooke,,2021-09-04 12:15:49.857527,Italy
Marione,http://twitter.com/search?q=Marione,Marione,,2021-09-04 12:15:49.857527,Italy
Swatch,http://twitter.com/search?q=Swatch,Swatch,,2021-09-04 12:15:49.857527,Italy
Travaglio,http://twitter.com/search?q=Travaglio,Travaglio,,2021-09-04 12:15:49.857527,Italy
Casio,http://twitter.com/search?q=Casio,Casio,,2021-09-04 12:15:49.857527,Italy
ABBA,http://twitter.com/search?q=ABBA,ABBA,89298.0,2021-09-04 12:15:49.857527,Italy
Kristen Stewart,http://twitter.com/search?q=%22Kristen+Stewart%22,%22Kristen+Stewart%22,55785.0,2021-09-04 12:15:49.857527,Italy
Chris Martin,http://twitter.com/search?q=%22Chris+Martin%22,%22Chris+Martin%22,358908.0,2021-09-04 12:15:49.857527,Italy
peperita,http://twitter.com/search?q=peperita,peperita,,2021-09-04 12:15:49.857527,Italy
Prezzi,http://twitter.com/search?q=Prezzi,Prezzi,,2021-09-04 12:15:49.857527,Italy
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,72873.0,2021-09-04 12:15:49.857527,Italy
Ridge,http://twitter.com/search?q=Ridge,Ridge,,2021-09-04 12:15:49.857527,Italy
Nairobi,http://twitter.com/search?q=Nairobi,Nairobi,63150.0,2021-09-04 12:15:49.857527,Italy
Drake,http://twitter.com/search?q=Drake,Drake,1571918.0,2021-09-04 12:15:49.857527,Italy
Champions,http://twitter.com/search?q=Champions,Champions,77581.0,2021-09-04 12:15:49.857527,Italy
Verstappen,http://twitter.com/search?q=Verstappen,Verstappen,12661.0,2021-09-04 12:15:49.857527,Italy
Gratta,http://twitter.com/search?q=Gratta,Gratta,,2021-09-04 12:15:49.857527,Italy
Tokyo,http://twitter.com/search?q=Tokyo,Tokyo,394143.0,2021-09-04 12:15:49.857527,Italy
Sainz,http://twitter.com/search?q=Sainz,Sainz,,2021-09-04 12:15:49.857527,Italy
Bendtner,http://twitter.com/search?q=Bendtner,Bendtner,,2021-09-04 12:15:49.857527,Italy
Nadal,http://twitter.com/search?q=Nadal,Nadal,11353.0,2021-09-04 12:15:49.857527,Italy
Stroll,http://twitter.com/search?q=Stroll,Stroll,,2021-09-04 12:15:49.857527,Italy
Texas,http://twitter.com/search?q=Texas,Texas,878702.0,2021-09-04 12:15:49.857527,Italy
Addison,http://twitter.com/search?q=Addison,Addison,22052.0,2021-09-04 12:15:49.857527,Italy
Forrest Gump,http://twitter.com/search?q=%22Forrest+Gump%22,%22Forrest+Gump%22,,2021-09-04 12:15:49.857527,Italy
Carlo Alberto,http://twitter.com/search?q=%22Carlo+Alberto%22,%22Carlo+Alberto%22,,2021-09-04 12:15:49.857527,Italy
Drake,http://twitter.com/search?q=Drake,Drake,1571858.0,2021-09-04 12:15:49.857527,Ukraine
#ukrfinforum21,http://twitter.com/search?q=%23ukrfinforum21,%23ukrfinforum21,,2021-09-04 12:15:49.857527,Ukraine
alexandra daddario,http://twitter.com/search?q=%22alexandra+daddario%22,%22alexandra+daddario%22,,2021-09-04 12:15:49.857527,Ukraine
календарь,http://twitter.com/search?q=%D0%BA%D0%B0%D0%BB%D0%B5%D0%BD%D0%B4%D0%B0%D1%80%D1%8C,%D0%BA%D0%B0%D0%BB%D0%B5%D0%BD%D0%B4%D0%B0%D1%80%D1%8C,,2021-09-04 12:15:49.857527,Ukraine
#MoneyHeist,http://twitter.com/search?q=%23MoneyHeist,%23MoneyHeist,90786.0,2021-09-04 12:15:49.857527,Ukraine
и снова третье сентября,http://twitter.com/search?q=%22%D0%B8+%D1%81%D0%BD%D0%BE%D0%B2%D0%B0+%D1%82%D1%80%D0%B5%D1%82%D1%8C%D0%B5+%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8F%22,%22%D0%B8+%D1%81%D0%BD%D0%BE%D0%B2%D0%B0+%D1%82%D1%80%D0%B5%D1%82%D1%8C%D0%B5+%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8F%22,,2021-09-04 12:15:49.857527,Ukraine
#Thunderous3rdWin,http://twitter.com/search?q=%23Thunderous3rdWin,%23Thunderous3rdWin,26316.0,2021-09-04 12:15:49.857527,Ukraine
Английский,http://twitter.com/search?q=%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,,2021-09-04 12:15:49.857527,Ukraine
Crimea,http://twitter.com/search?q=Crimea,Crimea,,2021-09-04 12:15:49.857527,Ukraine
Wizkid,http://twitter.com/search?q=Wizkid,Wizkid,110230.0,2021-09-04 12:15:49.857527,Ukraine
Литература,http://twitter.com/search?q=%D0%9B%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0,%D0%9B%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0,,2021-09-04 12:15:49.857527,Ukraine
Шуфутинского,http://twitter.com/search?q=%D0%A8%D1%83%D1%84%D1%83%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE,%D0%A8%D1%83%D1%84%D1%83%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE,,2021-09-04 12:15:49.857527,Ukraine
#ShangChi,http://twitter.com/search?q=%23ShangChi,%23ShangChi,106008.0,2021-09-04 12:15:49.857527,Ukraine
История,http://twitter.com/search?q=%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F,%D0%98%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F,,2021-09-04 12:15:49.857527,Ukraine
#LCDP5,http://twitter.com/search?q=%23LCDP5,%23LCDP5,152952.0,2021-09-04 12:15:49.857527,Ukraine
Boma,http://twitter.com/search?q=Boma,Boma,23139.0,2021-09-04 12:15:49.857527,Ukraine
ОБСЕ,http://twitter.com/search?q=%D0%9E%D0%91%D0%A1%D0%95,%D0%9E%D0%91%D0%A1%D0%95,,2021-09-04 12:15:49.857527,Ukraine
ABBA,http://twitter.com/search?q=ABBA,ABBA,89339.0,2021-09-04 12:15:49.857527,Ukraine
global crisis,http://twitter.com/search?q=%22global+crisis%22,%22global+crisis%22,,2021-09-04 12:15:49.857527,Ukraine
береги,http://twitter.com/search?q=%D0%B1%D0%B5%D1%80%D0%B5%D0%B3%D0%B8,%D0%B1%D0%B5%D1%80%D0%B5%D0%B3%D0%B8,,2021-09-04 12:15:49.857527,Ukraine
Blockster,http://twitter.com/search?q=Blockster,Blockster,,2021-09-04 12:15:49.857527,Ukraine
Halloween,http://twitter.com/search?q=Halloween,Halloween,74515.0,2021-09-04 12:15:49.857527,Ukraine
Ужасно,http://twitter.com/search?q=%D0%A3%D0%B6%D0%B0%D1%81%D0%BD%D0%BE,%D0%A3%D0%B6%D0%B0%D1%81%D0%BD%D0%BE,,2021-09-04 12:15:49.857527,Ukraine
Китай,http://twitter.com/search?q=%D0%9A%D0%B8%D1%82%D0%B0%D0%B9,%D0%9A%D0%B8%D1%82%D0%B0%D0%B9,,2021-09-04 12:15:49.857527,Ukraine
Tems,http://twitter.com/search?q=Tems,Tems,38871.0,2021-09-04 12:15:49.857527,Ukraine
Выздоравливай,http://twitter.com/search?q=%D0%92%D1%8B%D0%B7%D0%B4%D0%BE%D1%80%D0%B0%D0%B2%D0%BB%D0%B8%D0%B2%D0%B0%D0%B9,%D0%92%D1%8B%D0%B7%D0%B4%D0%BE%D1%80%D0%B0%D0%B2%D0%BB%D0%B8%D0%B2%D0%B0%D0%B9,,2021-09-04 12:15:49.857527,Ukraine
Iran,http://twitter.com/search?q=Iran,Iran,49556.0,2021-09-04 12:15:49.857527,Ukraine
London,http://twitter.com/search?q=London,London,113839.0,2021-09-04 12:15:49.857527,Ukraine
Kiev,http://twitter.com/search?q=Kiev,Kiev,,2021-09-04 12:15:49.857527,Ukraine
Держись,http://twitter.com/search?q=%D0%94%D0%B5%D1%80%D0%B6%D0%B8%D1%81%D1%8C,%D0%94%D0%B5%D1%80%D0%B6%D0%B8%D1%81%D1%8C,,2021-09-04 12:15:49.857527,Ukraine
Ethereum,http://twitter.com/search?q=Ethereum,Ethereum,104362.0,2021-09-04 12:15:49.857527,Ukraine
Получается,http://twitter.com/search?q=%D0%9F%D0%BE%D0%BB%D1%83%D1%87%D0%B0%D0%B5%D1%82%D1%81%D1%8F,%D0%9F%D0%BE%D0%BB%D1%83%D1%87%D0%B0%D0%B5%D1%82%D1%81%D1%8F,,2021-09-04 12:15:49.857527,Ukraine
може,http://twitter.com/search?q=%D0%BC%D0%BE%D0%B6%D0%B5,%D0%BC%D0%BE%D0%B6%D0%B5,,2021-09-04 12:15:49.857527,Ukraine
Nigeria,http://twitter.com/search?q=Nigeria,Nigeria,80020.0,2021-09-04 12:15:49.857527,Ukraine
Хаха,http://twitter.com/search?q=%D0%A5%D0%B0%D1%85%D0%B0,%D0%A5%D0%B0%D1%85%D0%B0,,2021-09-04 12:15:49.857527,Ukraine
German,http://twitter.com/search?q=German,German,46206.0,2021-09-04 12:15:49.857527,Ukraine
Зеленский,http://twitter.com/search?q=%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,,2021-09-04 12:15:49.857527,Ukraine
Tega,http://twitter.com/search?q=Tega,Tega,16489.0,2021-09-04 12:15:49.857527,Ukraine
КПРФ,http://twitter.com/search?q=%D0%9A%D0%9F%D0%A0%D0%A4,%D0%9A%D0%9F%D0%A0%D0%A4,,2021-09-04 12:15:49.857527,Ukraine
Баал,http://twitter.com/search?q=%D0%91%D0%B0%D0%B0%D0%BB,%D0%91%D0%B0%D0%B0%D0%BB,,2021-09-04 12:15:49.857527,Ukraine
Америке,http://twitter.com/search?q=%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B5,%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B5,,2021-09-04 12:15:49.857527,Ukraine
Belarus,http://twitter.com/search?q=Belarus,Belarus,,2021-09-04 12:15:49.857527,Ukraine
днепре,http://twitter.com/search?q=%D0%B4%D0%BD%D0%B5%D0%BF%D1%80%D0%B5,%D0%B4%D0%BD%D0%B5%D0%BF%D1%80%D0%B5,,2021-09-04 12:15:49.857527,Ukraine
Apple,http://twitter.com/search?q=Apple,Apple,469726.0,2021-09-04 12:15:49.857527,Ukraine
байденом,http://twitter.com/search?q=%D0%B1%D0%B0%D0%B9%D0%B4%D0%B5%D0%BD%D0%BE%D0%BC,%D0%B1%D0%B0%D0%B9%D0%B4%D0%B5%D0%BD%D0%BE%D0%BC,,2021-09-04 12:15:49.857527,Ukraine
Discord,http://twitter.com/search?q=Discord,Discord,388903.0,2021-09-04 12:15:49.857527,Ukraine
Зеленского,http://twitter.com/search?q=%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE,%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE,,2021-09-04 12:15:49.857527,Ukraine
Выглядит,http://twitter.com/search?q=%D0%92%D1%8B%D0%B3%D0%BB%D1%8F%D0%B4%D0%B8%D1%82,%D0%92%D1%8B%D0%B3%D0%BB%D1%8F%D0%B4%D0%B8%D1%82,,2021-09-04 12:15:49.857527,Ukraine
НАТО,http://twitter.com/search?q=%D0%9D%D0%90%D0%A2%D0%9E,%D0%9D%D0%90%D0%A2%D0%9E,,2021-09-04 12:15:49.857527,Ukraine
керчи,http://twitter.com/search?q=%D0%BA%D0%B5%D1%80%D1%87%D0%B8,%D0%BA%D0%B5%D1%80%D1%87%D0%B8,,2021-09-04 12:15:49.857527,Ukraine
#ClasesYVacunacionEdomex,http://twitter.com/search?q=%23ClasesYVacunacionEdomex,%23ClasesYVacunacionEdomex,18321.0,2021-09-04 12:15:49.857527,Mexico
#SaborACelebrity,http://twitter.com/search?q=%23SaborACelebrity,%23SaborACelebrity,,2021-09-04 12:15:49.857527,Mexico
#PrismTime_Blue,http://twitter.com/search?q=%23PrismTime_Blue,%23PrismTime_Blue,,2021-09-04 12:15:49.857527,Mexico
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,,2021-09-04 12:15:49.857527,Mexico
#LCDP5,http://twitter.com/search?q=%23LCDP5,%23LCDP5,152923.0,2021-09-04 12:15:49.857527,Mexico
El PAN,http://twitter.com/search?q=%22El+PAN%22,%22El+PAN%22,128976.0,2021-09-04 12:15:49.857527,Mexico
Drake,http://twitter.com/search?q=Drake,Drake,1571517.0,2021-09-04 12:15:49.857527,Mexico
Paulo Londra,http://twitter.com/search?q=%22Paulo+Londra%22,%22Paulo+Londra%22,173305.0,2021-09-04 12:15:49.857527,Mexico
España,http://twitter.com/search?q=Espa%C3%B1a,Espa%C3%B1a,204580.0,2021-09-04 12:15:49.857527,Mexico
Arturito,http://twitter.com/search?q=Arturito,Arturito,24996.0,2021-09-04 12:15:49.857527,Mexico
Morena,http://twitter.com/search?q=Morena,Morena,81621.0,2021-09-04 12:15:49.857527,Mexico
Zara,http://twitter.com/search?q=Zara,Zara,20112.0,2021-09-04 12:15:49.857527,Mexico
Abascal,http://twitter.com/search?q=Abascal,Abascal,54457.0,2021-09-04 12:15:49.857527,Mexico
